OID_,NRI_ID,STATE,STATEABBRV,STATEFIPS,COUNTY,COUNTYTYPE,COUNTYFIPS,STCOFIPS,TRACT,TRACTFIPS,POPULATION,BUILDVALUE,AGRIVALUE,AREA,RISK_VALUE,RISK_SCORE,RISK_RATNG,RISK_SPCTL,EAL_SCORE,EAL_RATNG,EAL_SPCTL,EAL_VALT,EAL_VALB,EAL_VALP,EAL_VALPE,EAL_VALA,ALR_VALB,ALR_VALP,ALR_VALA,ALR_NPCTL,ALR_VRA_NPCTL,SOVI_SCORE,SOVI_RATNG,SOVI_SPCTL,RESL_SCORE,RESL_RATNG,RESL_SPCTL,RESL_VALUE,CRF_VALUE,AVLN_EVNTS,AVLN_AFREQ,AVLN_EXP_AREA,AVLN_EXPB,AVLN_EXPP,AVLN_EXPPE,AVLN_EXPT,AVLN_HLRB,AVLN_HLRP,AVLN_HLRR,AVLN_EALB,AVLN_EALP,AVLN_EALPE,AVLN_EALT,AVLN_EALS,AVLN_EALR,AVLN_ALRB,AVLN_ALRP,AVLN_ALR_NPCTL,AVLN_RISKV,AVLN_RISKS,AVLN_RISKR,CFLD_EVNTS,CFLD_AFREQ,CFLD_EXP_AREA,CFLD_EXPB,CFLD_EXPP,CFLD_EXPPE,CFLD_EXPT,CFLD_HLRB,CFLD_HLRP,CFLD_HLRR,CFLD_EALB,CFLD_EALP,CFLD_EALPE,CFLD_EALT,CFLD_EALS,CFLD_EALR,CFLD_ALRB,CFLD_ALRP,CFLD_ALR_NPCTL,CFLD_RISKV,CFLD_RISKS,CFLD_RISKR,CWAV_EVNTS,CWAV_AFREQ,CWAV_EXP_AREA,CWAV_EXPB,CWAV_EXPP,CWAV_EXPPE,CWAV_EXPA,CWAV_EXPT,CWAV_HLRB,CWAV_HLRP,CWAV_HLRA,CWAV_HLRR,CWAV_EALB,CWAV_EALP,CWAV_EALPE,CWAV_EALA,CWAV_EALT,CWAV_EALS,CWAV_EALR,CWAV_ALRB,CWAV_ALRP,CWAV_ALRA,CWAV_ALR_NPCTL,CWAV_RISKV,CWAV_RISKS,CWAV_RISKR,DRGT_EVNTS,DRGT_AFREQ,DRGT_EXP_AREA,DRGT_EXPA,DRGT_EXPT,DRGT_HLRA,DRGT_HLRR,DRGT_EALA,DRGT_EALT,DRGT_EALS,DRGT_EALR,DRGT_ALRA,DRGT_ALR_NPCTL,DRGT_RISKV,DRGT_RISKS,DRGT_RISKR,ERQK_EVNTS,ERQK_AFREQ,ERQK_EXP_AREA,ERQK_EXPB,ERQK_EXPP,ERQK_EXPPE,ERQK_EXPT,ERQK_HLRB,ERQK_HLRP,ERQK_HLRR,ERQK_EALB,ERQK_EALP,ERQK_EALPE,ERQK_EALT,ERQK_EALS,ERQK_EALR,ERQK_ALRB,ERQK_ALRP,ERQK_ALR_NPCTL,ERQK_RISKV,ERQK_RISKS,ERQK_RISKR,HAIL_EVNTS,HAIL_AFREQ,HAIL_EXP_AREA,HAIL_EXPB,HAIL_EXPP,HAIL_EXPPE,HAIL_EXPA,HAIL_EXPT,HAIL_HLRB,HAIL_HLRP,HAIL_HLRA,HAIL_HLRR,HAIL_EALB,HAIL_EALP,HAIL_EALPE,HAIL_EALA,HAIL_EALT,HAIL_EALS,HAIL_EALR,HAIL_ALRB,HAIL_ALRP,HAIL_ALRA,HAIL_ALR_NPCTL,HAIL_RISKV,HAIL_RISKS,HAIL_RISKR,HWAV_EVNTS,HWAV_AFREQ,HWAV_EXP_AREA,HWAV_EXPB,HWAV_EXPP,HWAV_EXPPE,HWAV_EXPA,HWAV_EXPT,HWAV_HLRB,HWAV_HLRP,HWAV_HLRA,HWAV_HLRR,HWAV_EALB,HWAV_EALP,HWAV_EALPE,HWAV_EALA,HWAV_EALT,HWAV_EALS,HWAV_EALR,HWAV_ALRB,HWAV_ALRP,HWAV_ALRA,HWAV_ALR_NPCTL,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR,HRCN_EVNTS,HRCN_AFREQ,HRCN_EXP_AREA,HRCN_EXPB,HRCN_EXPP,HRCN_EXPPE,HRCN_EXPA,HRCN_EXPT,HRCN_HLRB,HRCN_HLRP,HRCN_HLRA,HRCN_HLRR,HRCN_EALB,HRCN_EALP,HRCN_EALPE,HRCN_EALA,HRCN_EALT,HRCN_EALS,HRCN_EALR,HRCN_ALRB,HRCN_ALRP,HRCN_ALRA,HRCN_ALR_NPCTL,HRCN_RISKV,HRCN_RISKS,HRCN_RISKR,ISTM_EVNTS,ISTM_AFREQ,ISTM_EXP_AREA,ISTM_EXPB,ISTM_EXPP,ISTM_EXPPE,ISTM_EXPT,ISTM_HLRB,ISTM_HLRP,ISTM_HLRR,ISTM_EALB,ISTM_EALP,ISTM_EALPE,ISTM_EALT,ISTM_EALS,ISTM_EALR,ISTM_ALRB,ISTM_ALRP,ISTM_ALR_NPCTL,ISTM_RISKV,ISTM_RISKS,ISTM_RISKR,LNDS_EVNTS,LNDS_AFREQ,LNDS_EXP_AREA,LNDS_EXPB,LNDS_EXPP,LNDS_EXPPE,LNDS_EXPT,LNDS_HLRB,LNDS_HLRP,LNDS_HLRR,LNDS_EALB,LNDS_EALP,LNDS_EALPE,LNDS_EALT,LNDS_EALS,LNDS_EALR,LNDS_ALRB,LNDS_ALRP,LNDS_ALR_NPCTL,LNDS_RISKV,LNDS_RISKS,LNDS_RISKR,LTNG_EVNTS,LTNG_AFREQ,LTNG_EXP_AREA,LTNG_EXPB,LTNG_EXPP,LTNG_EXPPE,LTNG_EXPT,LTNG_HLRB,LTNG_HLRP,LTNG_HLRR,LTNG_EALB,LTNG_EALP,LTNG_EALPE,LTNG_EALT,LTNG_EALS,LTNG_EALR,LTNG_ALRB,LTNG_ALRP,LTNG_ALR_NPCTL,LTNG_RISKV,LTNG_RISKS,LTNG_RISKR,IFLD_EVNTS,IFLD_AFREQ,IFLD_EXP_AREA,IFLD_EXPB,IFLD_EXPP,IFLD_EXPPE,IFLD_EXPA,IFLD_EXPT,IFLD_HLRB,IFLD_HLRP,IFLD_HLRA,IFLD_HLRR,IFLD_EALB,IFLD_EALP,IFLD_EALPE,IFLD_EALA,IFLD_EALT,IFLD_EALS,IFLD_EALR,IFLD_ALRB,IFLD_ALRP,IFLD_ALRA,IFLD_ALR_NPCTL,IFLD_RISKV,IFLD_RISKS,IFLD_RISKR,SWND_EVNTS,SWND_AFREQ,SWND_EXP_AREA,SWND_EXPB,SWND_EXPP,SWND_EXPPE,SWND_EXPA,SWND_EXPT,SWND_HLRB,SWND_HLRP,SWND_HLRA,SWND_HLRR,SWND_EALB,SWND_EALP,SWND_EALPE,SWND_EALA,SWND_EALT,SWND_EALS,SWND_EALR,SWND_ALRB,SWND_ALRP,SWND_ALRA,SWND_ALR_NPCTL,SWND_RISKV,SWND_RISKS,SWND_RISKR,TRND_EVNTS,TRND_AFREQ,TRND_EXP_AREA,TRND_EXPB,TRND_EXPP,TRND_EXPPE,TRND_EXPA,TRND_EXPT,TRND_HLRB,TRND_HLRP,TRND_HLRA,TRND_HLRR,TRND_EALB,TRND_EALP,TRND_EALPE,TRND_EALA,TRND_EALT,TRND_EALS,TRND_EALR,TRND_ALRB,TRND_ALRP,TRND_ALRA,TRND_ALR_NPCTL,TRND_RISKV,TRND_RISKS,TRND_RISKR,TSUN_EVNTS,TSUN_AFREQ,TSUN_EXP_AREA,TSUN_EXPB,TSUN_EXPP,TSUN_EXPPE,TSUN_EXPT,TSUN_HLRB,TSUN_HLRP,TSUN_HLRR,TSUN_EALB,TSUN_EALP,TSUN_EALPE,TSUN_EALT,TSUN_EALS,TSUN_EALR,TSUN_ALRB,TSUN_ALRP,TSUN_ALR_NPCTL,TSUN_RISKV,TSUN_RISKS,TSUN_RISKR,VLCN_EVNTS,VLCN_AFREQ,VLCN_EXP_AREA,VLCN_EXPB,VLCN_EXPP,VLCN_EXPPE,VLCN_EXPT,VLCN_HLRB,VLCN_HLRP,VLCN_HLRR,VLCN_EALB,VLCN_EALP,VLCN_EALPE,VLCN_EALT,VLCN_EALS,VLCN_EALR,VLCN_ALRB,VLCN_ALRP,VLCN_ALR_NPCTL,VLCN_RISKV,VLCN_RISKS,VLCN_RISKR,WFIR_EVNTS,WFIR_AFREQ,WFIR_EXP_AREA,WFIR_EXPB,WFIR_EXPP,WFIR_EXPPE,WFIR_EXPA,WFIR_EXPT,WFIR_HLRB,WFIR_HLRP,WFIR_HLRA,WFIR_HLRR,WFIR_EALB,WFIR_EALP,WFIR_EALPE,WFIR_EALA,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_ALRB,WFIR_ALRP,WFIR_ALRA,WFIR_ALR_NPCTL,WFIR_RISKV,WFIR_RISKS,WFIR_RISKR,WNTW_EVNTS,WNTW_AFREQ,WNTW_EXP_AREA,WNTW_EXPB,WNTW_EXPP,WNTW_EXPPE,WNTW_EXPA,WNTW_EXPT,WNTW_HLRB,WNTW_HLRP,WNTW_HLRA,WNTW_HLRR,WNTW_EALB,WNTW_EALP,WNTW_EALPE,WNTW_EALA,WNTW_EALT,WNTW_EALS,WNTW_EALR,WNTW_ALRB,WNTW_ALRP,WNTW_ALRA,WNTW_ALR_NPCTL,WNTW_RISKV,WNTW_RISKS,WNTW_RISKR,NRI_VER
77711,T50001960100,Vermont,VT,50,Addison,County,1,50001,960100,50001960100,3833,983586393.0,12638824.0,82.64760465,1191714.1907829728,37.249235964943566,Relatively Low,37.249235964943566,40.30462456255725,Relatively Low,58.549222797927456,1148619.1755040952,939795.1397943972,0.013766270445064,188597.8984859744,20226.129033503286,0.001072579665809,3.591513291e-06,0.001796449440032,39.731545200460346,37.48112209101828,39.30581058,Relatively Low,55.44041451,73.79220471508116,Relatively High,58.03108808290155,2.584312783,1.037518976,0.0,0.01,0.001570754991,802562.2740316718,0.448266208171844,6141247.0519542685,6943809.325985941,3.0054e-05,0.0328,Relatively Low,0.241202065837479,0.00014703131628,2014.329033041,2014.5702351068376,54.647806004618936,Very Low,2.45227e-10,3.8359331e-08,83.6027713625866,2090.1548474081255,53.06004618937644,Very Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,66.5746060544477,3.506175554740507,82.64760465,983586393.0,3833.0,52512100000.0,12638824.0,53508325217.0,5.9599e-09,3.9114896e-08,0.000165816211822,Relatively Moderate,19.159763331848257,0.005130290069183,70284.97394780855,6568.746956721743,76872.88066786219,62.359959602602345,Relatively Moderate,1.9479492e-08,1.338452927e-06,0.000519727702255,87.59776405101346,79757.07243269059,59.05842341217462,Relatively Moderate,0.0,0.0,82.64760465,0.0,0.0,0.0,No Rating,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,0.0,No Rating,,0.001902,82.64760465,1548317619.118756,3835.0,52539500000.0,54087817619.11876,0.007710845259774,1.6835363037e-05,Very Low,22707.66906575896,0.0001228,1682.36,24390.02906575896,44.92801277685136,Relatively Low,2.3086603503e-05,3.2037568e-08,50.960612537285385,25305.117980916475,43.81339707228901,Relatively Low,49.177081694717046,1.294429530292865,82.64760465,983586393.0,3833.0,52512100000.0,12638824.0,53508325217.0,2.19497765e-07,5.2173499e-08,8.4801799763e-05,Very Low,273.20219315581454,0.000253927696711,3478.809444939509,1332.1050363816005,5084.116674476924,45.400359741832325,Relatively Low,2.77761257e-07,6.6247769e-08,0.000105397862679,21.8431478585956,5274.867525967825,43.1486568442082,Relatively Low,30.318884934997293,1.755590325621057,82.64760465,983586393.0,3833.0,52512100000.0,12638824.0,53508325217.0,5.277e-12,2.18683e-07,5.6944e-05,Relatively Low,0.01114155842761,0.002005129708201,27470.27700235692,1703.3969515132635,29173.685095428606,40.998152441248806,Relatively Low,1.1327e-11,5.23122804e-07,0.000134774956239,97.19453499182131,30268.251886355552,38.52423852423853,Relatively Low,8.0,0.03082871761585,82.64760465,983586393.0,3833.0,52512100000.0,12638824.0,53508325217.0,0.00139867,7.19e-07,0.021503173,Relatively Low,37746.177227075634,7.7008258229e-05,1055.0131377390828,6739.145044238167,45540.335409052874,66.8102672078237,Relatively Low,3.8376066908e-05,2.0090858e-08,0.000533209817958,60.0725852253051,47248.96216029708,66.25193308027555,Relatively Low,22.0,0.320908498490706,82.64760465,983586393.0,3833.0,52512100000.0,53495686393.0,2.8507032279e-05,7.4888547e-08,Relatively Low,9441.069748140813,9.5976214377e-05,1314.8741369668949,10755.943885107707,71.39954653867672,Relatively Moderate,9.598617687e-06,2.5039451e-08,73.19425223049969,11159.495885590408,69.60778540090104,Relatively Moderate,,0.13101296233,1.571446391909159,90936835.4390016,358.10364925378485,4906019994.776856,4996956830.2158575,7.1882e-05,1.6853794e-06,Relatively Low,856.3952614010096,7.9071630578e-05,1083.2813389223538,1939.6766003233636,93.94580863674851,Relatively Low,8.70686365e-07,2.0629176e-08,66.27740144886631,2012.4512801386572,94.24446743486378,Relatively Low,5675.49034,22.831786473543065,82.64760465,983586393.0,3833.0,52512100000.0,53495686393.0,1.15787863e-07,2.6651322e-08,Relatively High,2620.923085584692,0.002342659472744,32094.434776597976,34715.35786218267,85.26554708815505,Relatively High,2.664659764e-06,6.11181704e-07,76.29245460532506,36017.84254064531,82.5074619766211,Relatively High,62.0,2.214285714285714,3.221390261799113,983245274.2719,93.526257314998,1281309725.2154725,1032268.1769895838,2265587267.6643615,0.00038359335621,1.84404e-06,0.001475563,Relatively Moderate,835154.0712000001,0.000381889353265,5231.884139734038,3372.748469238695,843758.7038089728,69.69725438617094,Relatively Moderate,0.000849090712462,9.9631973e-08,0.000266856193997,59.32310872067078,875415.6663669728,65.60593628482752,Relatively Moderate,35.0,0.918737362850429,82.64760465,983586393.0,3833.0,52512100000.0,12638824.0,53508325217.0,1.7627418485e-05,4.25677995e-07,4.0379242092e-05,Relatively Moderate,15803.490448575154,0.001488970037226,20398.88950999631,462.2980924530145,36664.67805102447,72.53030178342601,Relatively Moderate,1.6067211341e-05,3.88460745e-07,3.6577619283e-05,75.06612901329633,38040.29922686859,70.04744746887374,Relatively Moderate,0.0,0.004702040845132,58.64311219,983586393.0,3833.0,52512100000.0,12638824.0,53508325217.0,0.001685636000211,7.9497141336e-05,0.000544477966983,Relatively Low,7795.836234000001,0.001432770822,19628.953649999996,32.357381824600004,27457.155456044606,36.527903504543794,Relatively Low,7.925929323e-06,3.73798806e-07,2.56015764e-06,16.573988079143202,28487.31981262821,34.7662706765129,Relatively Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,7.222467773e-05,3.806058339266766,204455635.65832445,1103.5938239914733,15119235388.683184,2857119.515619889,15326548143.857128,0.1,0.000142008,0.007101656,Very Low,781.5232230437164,6.72597918e-06,92.14591476153056,1.680772398638281,875.3499102038851,65.53815418643644,Very Low,7.94564899e-07,1.754756e-09,1.32984873e-07,69.32087094050634,908.1921424764269,65.04108546490195,Very Low,357.4080744420553,18.820239054642258,82.64760465,983586393.0,3833.0,52512100000.0,12638824.0,53508325217.0,3.7602335e-07,2.894649e-09,6.2500856e-08,Relatively High,6595.370000705266,0.000202019887088,2767.672453110258,13.650328733564375,9376.692782549086,80.88446421426721,Relatively High,6.705430298e-06,5.2705423e-08,1.080031555e-06,92.9475864341359,9728.49669401692,79.13056949128305,Relatively High,December 2025
77712,T50001960200,Vermont,VT,50,Addison,County,1,50001,960200,50001960200,2646,861390046.0,23046091.0,61.82344818000001,672002.9794647315,13.920302522207557,Very Low,13.920302522207557,29.69678464898889,Relatively Low,37.82383419689119,928040.5216611568,763505.9266708819,0.009708322824184,133004.02146841897,31530.573655275315,0.000994996242059,3.669056245e-06,0.001535831228579,35.27021631397233,14.208079150464368,9.209856068,Very Low,20.98445596,73.79220471508116,Relatively High,58.03108808290155,2.584312783,0.724109523,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,51.00514028747125,2.684323489010258,61.82344818000001,861390046.0,2646.0,36250200000.0,23046091.0,37134636137.0,5.9599e-09,3.9114896e-08,0.000165816211822,Relatively Moderate,13.782387220918643,0.002829220925657,38760.32668149456,10258.070253302523,49032.17932201802,50.38753317518848,Relatively Moderate,1.600017e-08,1.069244492e-06,0.000445111071257,92.27047466942243,35504.66798051693,39.35523765355023,Relatively Low,0.0,0.0,61.82344818000001,0.0,0.0,0.0,No Rating,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,0.0,No Rating,,0.002414,61.82344818000001,1387786180.0724175,2646.0,36250200000.0,37637986180.07242,0.014043622539768,8.5057497177e-05,Relatively Low,47047.7623031286,0.0005433,7443.21,54490.9723031286,63.11858515160768,Relatively Low,5.4618418824e-05,2.05328798e-07,80.05378490734434,39457.431962224655,53.994981746399816,Relatively Low,46.647487265145344,1.22756545434593,61.82344818000001,861390046.0,2646.0,36250200000.0,23046091.0,37134636137.0,2.19497765e-07,5.2173499e-08,8.4801799763e-05,Relatively Low,232.09973150504325,0.000169466735697,2321.694279049107,2399.0994092987894,4952.8934198529405,44.966553414608335,Relatively Low,2.69447891e-07,6.4046385e-08,0.000104100057979,34.48231269324367,3586.4372917195515,36.7771395954479,Very Low,51.99432934547709,3.105198507134793,61.82344818000001,861390046.0,2646.0,36250200000.0,23046091.0,37134636137.0,5.277e-12,2.18683e-07,5.6944e-05,Relatively Moderate,0.014113501181107,0.002153910430195,29508.572893669203,4075.052700773658,33583.63970794406,45.84416959883262,Relatively Moderate,1.6385e-11,8.14025106e-07,0.00017682186106,98.33602033491417,24318.23332952323,31.607798274464944,Relatively Low,8.0,0.023007017140228,61.82344818000001,861390046.0,2646.0,36250200000.0,22987452.69412409,37134577498.69412,0.00139867,7.19e-07,0.021503173,Relatively Low,27718.865647371687,4.3770251927e-05,599.6524513976763,11372.441553228267,39690.95965199761,64.85157429596488,Relatively Low,3.2179226793e-05,1.6542045e-08,0.000493465097974,60.77904447922872,28740.601861020237,59.59088991986504,Relatively Low,24.0,0.357355568790947,61.82344818000001,861390046.0,2646.0,36250200000.0,37111590046.0,2.8507032279e-05,7.4888547e-08,Relatively Moderate,8775.107374965812,7.0811826812e-05,970.1220273231928,9745.229402289002,68.92759341597716,Relatively Moderate,1.0187147409e-05,2.6761839e-08,75.90029739995877,7056.613414017064,57.74712169841878,Relatively Low,,0.01129465592,0.96683137270824,23051020.27515296,72.30664947185444,990601097.7644064,1013652118.0395598,7.1882e-05,1.6853794e-06,Very Low,18.714718973693024,1.376413502e-06,18.85686498240093,37.57158395609396,73.09365885784176,Very Low,2.1726184e-08,5.20187e-10,62.699924734217696,27.20594173680165,70.4422484630112,Very Low,3991.34772,23.478516,61.82344818000001,861390046.0,2646.0,36250200000.0,37111590046.0,1.15787863e-07,2.6651322e-08,Relatively High,2341.7124116024916,0.001655690833172,22682.964414461276,25024.67682606377,75.55390911656787,Relatively Moderate,2.718527365e-06,6.25733497e-07,81.15650578605701,18120.60679975019,61.169181739264864,Relatively Moderate,62.0,2.214285714285714,2.846418039921451,858552064.9341,42.487521044233,582079038.3059921,770927.177357346,1441402030.4174497,0.000342325534851,1.84404e-06,0.001475563,Relatively Moderate,650788.0813999999,0.00017348638125,2376.76342312366,2518.8642983350765,655683.7091214587,57.075416304577594,Relatively Moderate,0.000755509173135,6.5565526e-08,0.000109296812997,51.05690865960495,474786.8178508102,34.05039658473357,Relatively Low,35.0,0.90202070509296,61.82344818000001,861390046.0,2646.0,36250200000.0,23046091.0,37134636137.0,1.7627418485e-05,4.25677995e-07,4.0379242092e-05,Relatively Moderate,13696.35799788086,0.001015985587015,13919.002542109154,839.4081580985234,28454.768698088534,65.77514959852341,Relatively Moderate,1.5900297503e-05,3.83970365e-07,3.6423016732e-05,79.21726760795195,20604.36898904822,52.885495820103934,Relatively Low,0.0,0.003296878043694,46.24203675000001,861390046.0,2646.0,36250200000.0,23046091.0,37134636137.0,0.002266348988341,0.000105556481716,0.000539314267404,Relatively Low,6436.199799999999,0.000920826117,12615.316580000006,40.97717969539,19092.493426276,31.706657575151947,Relatively Low,7.471876219e-06,3.48006847e-07,1.778053367e-06,17.602661619308495,13825.056307781348,25.652551341966635,Very Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000132683750063,6.099316727983704,114054044.98934,677.9094320995379,9287359219.763668,4698929.556165344,9406112194.309172,0.1,0.000142008,0.007101656,Very Low,1442.484947374022,1.2368569773e-05,169.4494058958026,4.447819028954448,1616.382172298779,71.35790137110104,Relatively Low,1.674601366e-06,4.674441e-09,1.92996679e-07,75.66622667760694,1170.4377237689728,67.57875209589383,Very Low,292.9805503268197,15.42090698438235,61.82344818000001,861390046.0,2646.0,36250200000.0,23046091.0,37134636137.0,3.7602335e-07,2.894649e-09,6.2500856e-08,Relatively High,4994.743837357783,0.000118108752183,1618.0899049129428,22.212283514131684,6635.046025784857,73.40488126338582,Relatively Moderate,5.798469416e-06,4.4636717e-08,9.63820004e-07,94.39384311233496,4804.500012814119,62.44503497503485,Relatively Moderate,December 2025
77713,T50001960300,Vermont,VT,50,Addison,County,1,50001,960300,50001960300,2553,577571392.0,880042.0,2.55836958,593228.6101527379,10.645356926260211,Very Low,10.645356926260211,11.218498250228995,Very Low,5.699481865284974,559110.5968579105,432665.33111424727,0.009131831057575,125106.08544177948,1339.1881876086547,0.000840921197227,3.576902099e-06,0.001708233174365,20.17168894003805,20.899480337245674,42.33370846,Relatively Moderate,60.88082902,73.79220471508116,Relatively High,58.03108808290155,2.584312783,1.06102194,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,51.0,2.684210526315789,2.5583692914,577571392.0,2553.0,34976100000.0,880042.0,35554551434.0,5.9599e-09,3.9114896e-08,0.000165816211822,Relatively Low,9.239770844697254,0.002729287934406,37391.244701365795,391.6989361993382,37792.18340840983,43.808863940625216,Relatively Low,1.5997626e-08,1.069051286e-06,0.000445091184511,69.60213260680649,40098.33575682681,41.876256049849566,Relatively Low,0.0,0.0,2.5583692914,0.0,0.0,0.0,No Rating,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,0.0,No Rating,,0.001904,2.5583692914,1038434834.6956052,2553.0,34976100000.0,36014534834.6956,0.01390795177995,7.6425987551e-05,Relatively Low,27498.52306080783,0.0003715,5089.549999999999,32588.07306080783,51.52312281278625,Relatively Low,4.7610604406e-05,1.4551508e-07,73.71937900744531,34576.660499840065,50.95905723425256,Relatively Low,46.64749252727265,1.227565454345931,2.5583692914,577571392.0,2553.0,34976100000.0,880042.0,35554551434.0,2.19497765e-07,5.2173499e-08,8.4801799763e-05,Very Low,155.6253887562819,0.000163510421857,2240.0927794453414,91.61330596036576,2487.331474161989,34.21191850554308,Very Low,2.69447883e-07,6.4046385e-08,0.000104101061041,7.541646583040407,2639.113266138414,32.267846313010594,Very Low,52.0,3.105263157894737,2.5583692914,577571392.0,2553.0,34976100000.0,880042.0,35554551434.0,5.277e-12,2.18683e-07,5.6944e-05,Relatively Moderate,0.009464000041245,0.002078391993506,28473.97031103608,155.61634441515787,28629.59611945129,40.370923897054496,Relatively Low,1.6386e-11,8.14097921e-07,0.000176828315484,84.25456299939984,30376.62961607668,38.64936364936365,Relatively Low,8.0,0.023007017140228,2.5583692914,577571392.0,2553.0,34976100000.0,880042.0,35554551434.0,0.00139867,7.19e-07,0.021503173,Relatively Low,18585.800225975847,4.2231841712e-05,578.5762314505923,435.3832257717473,19599.759683198183,56.677425163801594,Relatively Low,3.2179225778e-05,1.6542045e-08,0.000494730053534,56.115028189109445,20795.77504260073,56.54576128215943,Relatively Low,24.0,0.357355568790947,2.5583692914,577571392.0,2553.0,34976100000.0,35553671392.0,2.8507032279e-05,7.4888547e-08,Relatively Low,5883.8047237357405,6.8322975756e-05,936.024767859452,6819.829491595194,59.29595712729308,Relatively Low,1.0187147087e-05,2.6761839e-08,73.31056211536763,7235.988717641546,58.41995229822443,Relatively Low,,0.00051323784,0.31738603365456,13678935.838707028,56.03566647352969,767688630.6873566,781367566.5260637,7.1882e-05,1.6853794e-06,Very Low,0.504650994198638,4.8470879e-08,0.664051036348888,1.168702030547526,40.1801674663656,Very Low,8.73747e-10,1.8986e-11,43.59888042148838,1.240018495733475,40.03068031821911,Very Low,1173.9258,23.478516,2.5583692914,577571392.0,2553.0,34976100000.0,35553671392.0,1.15787863e-07,2.6651322e-08,Relatively High,1570.1435846044037,0.001597497617947,21885.71736588044,23455.86095048484,73.30534387054284,Relatively Moderate,2.718527279e-06,6.25733497e-07,73.74282623012512,24887.183090053677,71.61713816845635,Relatively Moderate,62.0,2.214285714285714,0.743341156242341,577337980.8536001,23.444108181374,321184282.08482385,70462.82622317746,898592725.764647,0.000282974520821,1.84404e-06,0.001475563,Relatively Moderate,361752.14949999994,9.5727719341e-05,1311.4697549719035,230.2244654829188,363293.8437204548,27.979895248608404,Relatively Low,0.0006263332196,3.7496169e-08,0.000261606225024,37.05756629165982,385462.73885433376,24.85224691710368,Relatively Low,35.0,0.90202070509296,2.5583692914,577571392.0,2553.0,34976100000.0,880042.0,35554551434.0,1.7627418485e-05,4.25677995e-07,4.0379242092e-05,Relatively Moderate,9183.556672572473,0.000980276343027,13429.785899472665,32.05409334662954,22645.396665391763,59.3668073500194,Relatively Moderate,1.5900297002e-05,3.83970365e-07,3.6423367688e-05,72.31045955255641,24027.2627019835,57.36624927163974,Relatively Moderate,0.0,0.000136430961783,2.48470573,577571392.0,2553.0,34976100000.0,880042.0,35554551434.0,0.054726860091454,0.002549848651721,0.012443711305578,Relatively Low,4312.40108,0.00088813331,12167.4263,1.4940539051,16481.31354818,30.01610608857173,Relatively Low,7.466438158e-06,3.47878304e-07,1.697707502e-06,13.226978286171102,17487.03527463823,28.604045521030287,Very Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000110688547228,0.444882997697082,34752522.9419474,182.4397947284893,2499425187.7803035,324697.05275761674,2534502407.7750087,0.1,0.000142008,0.007101656,Very Low,364.423580491094,2.940266111e-06,40.28164572144545,0.255541934710735,404.9607681472502,56.43632644809913,Very Low,6.30958502e-07,1.151691e-09,2.90374703e-07,66.98655060468768,429.6722598434856,56.45416384241256,Very Low,293.0,15.421052631578943,2.5583692914,577571392.0,2553.0,34976100000.0,880042.0,35554551434.0,3.7602335e-07,2.894649e-09,6.2500856e-08,Relatively Moderate,3349.1494114648726,0.000113962163032,1561.2816335394095,0.848220592686698,4911.279265596972,66.28892183859352,Relatively Moderate,5.798676073e-06,4.4638528e-08,9.63841036e-07,91.83082680223117,5210.975054265475,64.43152162255562,Relatively Moderate,December 2025
